permit_id,application_number,service_id,region_id,request_date,completion_date,processing_days,status,channel
322,PERM-2023-00322,S1,R2,2023-04-30,2023-05-01,1,Completed,Mobile App
323,PERM-2025-00323,S2,R1,2025-04-10,2025-04-13,3,Completed,Online Portal
324,PERM-2025-00324,S1,R3,2025-12-17,2025-12-19,2,Completed,Mobile App
325,PERM-2025-00325,S2,R1,2025-01-10,2025-01-11,1,Completed,Mobile App
326,PERM-2023-00326,S2,R2,2023-04-27,2023-04-30,3,Completed,Mobile App
327,PERM-2025-00327,S1,R2,2025-03-01,2025-03-02,1,Completed,Online Portal
328,PERM-2025-00328,S5,R1,2025-10-09,2025-10-18,9,Completed,Online Portal
329,PERM-2025-00329,S1,R1,2025-12-17,2025-12-19,2,Completed,Mobile App
330,PERM-2024-00330,S1,R2,2024-09-25,2024-09-26,1,Completed,Mobile App
331,PERM-2024-00331,S1,R2,2024-05-27,,19,Under Review,Service Center
332,PERM-2025-00332,S3,R1,2025-03-12,,1,Under Review,Online Portal
333,PERM-2024-00333,S2,R2,2024-07-13,2024-07-14,1,Completed,Mobile App
334,PERM-2024-00334,S2,R1,2024-05-02,2024-05-05,3,Completed,Mobile App
335,PERM-2025-00335,S1,R2,2025-06-15,2025-07-07,22,Completed,Service Center
336,PERM-2024-00336,S1,R1,2024-12-04,2024-12-07,3,Completed,Mobile App
337,PERM-2024-00337,S2,R3,2024-08-03,2024-08-06,3,Completed,Mobile App
338,PERM-2025-00338,S3,R1,2025-02-28,2025-03-03,3,Completed,Mobile App
339,PERM-2025-00339,S4,R1,2025-05-10,2025-05-13,3,Completed,Mobile App
340,PERM-2023-00340,S1,R1,2023-09-04,2023-09-28,24,Completed,Kiosk
341,PERM-2023-00341,S2,R1,2023-06-03,2023-06-04,1,Completed,Online Portal
342,PERM-2025-00342,S4,R1,2025-09-23,2025-09-25,2,Completed,Online Portal
343,PERM-2024-00343,S2,R1,2024-11-27,,15,Under Review,Service Center
344,PERM-2025-00344,S3,R3,2025-12-28,2025-12-31,3,Completed,Mobile App
345,PERM-2025-00345,S1,R1,2025-12-06,2025-12-09,3,Completed,Mobile App
346,PERM-2025-00346,S5,R1,2025-10-05,2025-10-15,10,Completed,Online Portal
347,PERM-2023-00347,S3,R1,2023-04-04,2023-04-06,2,Completed,Online Portal
348,PERM-2025-00348,S5,R1,2025-08-15,2025-08-26,11,Completed,Mobile App
349,PERM-2025-00349,S2,R1,2025-10-08,2025-10-10,2,Completed,Mobile App
350,PERM-2024-00350,S2,R1,2024-03-28,2024-03-31,3,Completed,Online Portal
351,PERM-2025-00351,S5,R1,2025-06-30,2025-07-09,9,Completed,Online Portal
352,PERM-2023-00352,S1,R1,2023-08-06,2023-08-30,24,Rejected,Service Center
353,PERM-2024-00353,S2,R1,2024-04-18,2024-04-20,2,Completed,Online Portal
354,PERM-2024-00354,S2,R2,2024-03-07,,22,Under Review,Service Center
355,PERM-2023-00355,S3,R1,2023-12-07,2023-12-10,3,Completed,Online Portal
356,PERM-2024-00356,S5,R1,2024-07-04,2024-07-13,9,Completed,Mobile App
357,PERM-2023-00357,S1,R5,2023-12-23,,17,Under Review,Service Center
358,PERM-2023-00358,S3,R1,2023-01-23,2023-01-25,2,Rejected,Mobile App
359,PERM-2024-00359,S2,R2,2024-06-05,2024-06-07,2,Completed,Online Portal
360,PERM-2025-00360,S1,R1,2025-03-12,2025-03-15,3,Completed,Mobile App
361,PERM-2025-00361,S2,R2,2025-01-31,2025-02-02,2,Completed,Online Portal
362,PERM-2024-00362,S1,R2,2024-03-17,2024-03-18,1,Completed,Online Portal
363,PERM-2025-00363,S2,R1,2025-02-07,2025-03-02,23,Rejected,Kiosk
364,PERM-2025-00364,S5,R5,2025-10-12,,9,Under Review,Mobile App
365,PERM-2024-00365,S2,R1,2024-05-30,2024-06-01,2,Completed,Mobile App
366,PERM-2025-00366,S2,R1,2025-11-05,2025-11-06,1,Completed,Online Portal
367,PERM-2025-00367,S5,R2,2025-03-02,2025-03-12,10,Completed,Online Portal
368,PERM-2023-00368,S2,R3,2023-12-02,2023-12-03,1,Completed,Online Portal
369,PERM-2023-00369,S3,R1,2023-09-15,2023-09-16,1,Completed,Mobile App
370,PERM-2024-00370,S2,R1,2024-05-11,2024-05-12,1,Completed,Mobile App
371,PERM-2025-00371,S3,R1,2025-06-14,2025-06-16,2,Completed,Mobile App
372,PERM-2023-00372,S1,R1,2023-06-09,,19,Under Review,Service Center
373,PERM-2025-00373,S5,R2,2025-05-01,2025-05-10,9,Completed,Online Portal
374,PERM-2024-00374,S1,R1,2024-11-20,2024-11-23,3,Completed,Online Portal
375,PERM-2024-00375,S2,R1,2024-01-15,2024-01-17,2,Completed,Online Portal
376,PERM-2025-00376,S3,R1,2025-08-14,2025-08-16,2,Completed,Online Portal
377,PERM-2024-00377,S2,R1,2024-11-21,2024-11-24,3,Completed,Online Portal
378,PERM-2025-00378,S2,R1,2025-12-02,,17,Under Review,Kiosk
379,PERM-2023-00379,S2,R2,2023-10-12,2023-10-13,1,Completed,Online Portal
380,PERM-2024-00380,S2,R5,2024-02-01,,14,Under Review,Service Center
381,PERM-2023-00381,S1,R3,2023-01-12,2023-01-13,1,Completed,Online Portal
382,PERM-2024-00382,S1,R1,2024-05-13,2024-05-27,14,Completed,Kiosk
383,PERM-2025-00383,S1,R3,2025-01-23,2025-01-26,3,Completed,Mobile App
384,PERM-2023-00384,S2,R2,2023-02-04,,25,Under Review,Service Center
385,PERM-2024-00385,S1,R2,2024-12-27,2024-12-29,2,Completed,Online Portal
386,PERM-2025-00386,S2,R1,2025-04-28,2025-04-30,2,Completed,Mobile App
387,PERM-2023-00387,S2,R1,2023-03-31,2023-04-13,13,Completed,Service Center
388,PERM-2025-00388,S1,R1,2025-02-14,2025-02-15,1,Completed,Online Portal
389,PERM-2024-00389,S2,R1,2024-08-27,2024-08-28,1,Completed,Online Portal
390,PERM-2025-00390,S4,R1,2025-08-27,2025-08-30,3,Completed,Online Portal
391,PERM-2025-00391,S1,R1,2025-10-18,,13,Under Review,Service Center
392,PERM-2024-00392,S2,R1,2024-02-22,2024-02-25,3,Completed,Mobile App
393,PERM-2023-00393,S2,R2,2023-04-25,2023-04-26,1,Completed,Mobile App
394,PERM-2024-00394,S2,R1,2024-09-08,2024-09-10,2,Completed,Online Portal
395,PERM-2025-00395,S2,R1,2025-04-05,2025-04-08,3,Completed,Online Portal
396,PERM-2024-00396,S2,R4,2024-02-17,,20,Under Review,Service Center
397,PERM-2024-00397,S2,R4,2024-12-29,2024-12-30,1,Completed,Online Portal
398,PERM-2025-00398,S1,R2,2025-10-17,2025-10-18,1,Completed,Mobile App
399,PERM-2025-00399,S2,R5,2025-01-30,2025-02-18,19,Completed,Service Center
400,PERM-2024-00400,S2,R1,2024-11-06,2024-11-07,1,Completed,Online Portal
401,PERM-2024-00401,S1,R5,2024-04-01,,1,Under Review,Mobile App
402,PERM-2025-00402,S2,R1,2025-07-08,2025-07-09,1,Completed,Online Portal
403,PERM-2023-00403,S5,R1,2023-07-11,2023-07-21,10,Completed,Mobile App
404,PERM-2025-00404,S2,R1,2025-01-08,,2,Under Review,Online Portal
405,PERM-2025-00405,S2,R1,2025-09-04,2025-09-07,3,Completed,Mobile App
406,PERM-2025-00406,S4,R1,2025-10-05,2025-10-07,2,Completed,Online Portal
407,PERM-2023-00407,S2,R2,2023-04-06,2023-04-07,1,Completed,Online Portal
408,PERM-2024-00408,S2,R2,2024-10-24,2024-10-26,2,Completed,Mobile App
409,PERM-2023-00409,S3,R2,2023-02-06,2023-02-08,2,Completed,Online Portal
410,PERM-2023-00410,S3,R1,2023-10-06,2023-10-07,1,Completed,Mobile App
411,PERM-2023-00411,S2,R3,2023-08-05,2023-08-07,2,Completed,Online Portal
412,PERM-2025-00412,S2,R2,2025-05-16,2025-05-18,2,Completed,Mobile App
413,PERM-2025-00413,S2,R1,2025-05-22,2025-05-24,2,Completed,Online Portal
414,PERM-2023-00414,S5,R2,2023-03-03,2023-03-13,10,Completed,Mobile App
415,PERM-2024-00415,S2,R1,2024-08-18,2024-08-19,1,Completed,Online Portal
416,PERM-2024-00416,S1,R1,2024-12-29,2024-12-31,2,Completed,Online Portal
417,PERM-2024-00417,S3,R4,2024-02-01,2024-02-02,1,Completed,Online Portal
418,PERM-2024-00418,S2,R1,2024-11-29,2024-12-02,3,Completed,Mobile App
419,PERM-2025-00419,S1,R1,2025-11-08,2025-11-09,1,Completed,Online Portal
420,PERM-2023-00420,S2,R3,2023-06-26,2023-07-08,12,Completed,Service Center
421,PERM-2024-00421,S2,R2,2024-01-31,2024-02-16,16,Rejected,Service Center
422,PERM-2024-00422,S4,R1,2024-03-20,2024-03-22,2,Completed,Online Portal
423,PERM-2023-00423,S1,R1,2023-03-17,2023-03-20,3,Completed,Mobile App
424,PERM-2023-00424,S3,R1,2023-09-22,2023-09-25,3,Completed,Online Portal
425,PERM-2024-00425,S2,R2,2024-03-30,2024-04-02,3,Completed,Online Portal
426,PERM-2024-00426,S1,R1,2024-12-18,2024-12-21,3,Completed,Mobile App
427,PERM-2025-00427,S5,R1,2025-01-04,2025-01-14,10,Completed,Mobile App
428,PERM-2025-00428,S2,R4,2025-04-30,2025-05-03,3,Rejected,Mobile App
429,PERM-2023-00429,S1,R1,2023-05-24,2023-05-27,3,Completed,Online Portal
430,PERM-2025-00430,S2,R1,2025-06-03,2025-06-06,3,Completed,Online Portal
431,PERM-2025-00431,S3,R1,2025-12-28,2025-12-29,1,Rejected,Online Portal
432,PERM-2024-00432,S2,R2,2024-01-31,2024-02-01,1,Completed,Mobile App
433,PERM-2025-00433,S1,R1,2025-11-14,,1,Under Review,Mobile App
434,PERM-2025-00434,S1,R1,2025-08-05,2025-08-07,2,Completed,Mobile App
435,PERM-2025-00435,S1,R3,2025-06-09,2025-06-12,3,Completed,Online Portal
436,PERM-2024-00436,S3,R1,2024-07-22,2024-07-23,1,Completed,Online Portal
437,PERM-2025-00437,S2,R1,2025-11-28,2025-12-01,3,Rejected,Online Portal
438,PERM-2023-00438,S1,R1,2023-04-19,2023-04-21,2,Completed,Online Portal
439,PERM-2025-00439,S1,R1,2025-12-01,2025-12-03,2,Completed,Online Portal
440,PERM-2025-00440,S2,R1,2025-07-23,2025-08-04,12,Completed,Service Center
441,PERM-2024-00441,S5,R1,2024-02-02,,27,Under Review,Service Center
442,PERM-2024-00442,S2,R1,2024-09-25,2024-09-26,1,Completed,Mobile App
443,PERM-2025-00443,S5,R1,2025-01-02,2025-01-11,9,Completed,Online Portal
444,PERM-2023-00444,S2,R3,2023-08-23,2023-08-24,1,Completed,Online Portal
445,PERM-2024-00445,S1,R5,2024-10-19,2024-11-02,14,Rejected,Service Center
446,PERM-2025-00446,S4,R2,2025-01-20,2025-01-23,3,Completed,Online Portal
447,PERM-2024-00447,S2,R3,2024-08-10,,15,Under Review,Service Center
448,PERM-2025-00448,S2,R1,2025-10-29,2025-11-01,3,Completed,Online Portal
449,PERM-2025-00449,S5,R5,2025-08-11,2025-08-20,9,Completed,Online Portal
450,PERM-2024-00450,S1,R1,2024-05-06,2024-05-29,23,Completed,Service Center
451,PERM-2025-00451,S1,R4,2025-07-01,2025-07-03,2,Completed,Online Portal
452,PERM-2023-00452,S2,R5,2023-06-19,2023-06-20,1,Completed,Mobile App
453,PERM-2025-00453,S1,R2,2025-08-03,2025-08-04,1,Completed,Mobile App
454,PERM-2025-00454,S1,R5,2025-03-05,,3,Under Review,Online Portal
455,PERM-2024-00455,S1,R2,2024-09-25,2024-09-28,3,Completed,Online Portal
456,PERM-2023-00456,S1,R1,2023-01-29,2023-01-31,2,Completed,Mobile App
457,PERM-2023-00457,S3,R1,2023-12-05,2023-12-07,2,Completed,Mobile App
458,PERM-2024-00458,S1,R2,2024-05-14,2024-05-15,1,Completed,Online Portal
459,PERM-2024-00459,S2,R1,2024-05-25,2024-06-08,14,Completed,Service Center
460,PERM-2023-00460,S2,R2,2023-08-05,2023-08-06,1,Completed,Online Portal
461,PERM-2025-00461,S2,R5,2025-12-29,,1,Under Review,Online Portal
462,PERM-2024-00462,S1,R1,2024-03-20,2024-03-22,2,Completed,Online Portal
463,PERM-2025-00463,S3,R2,2025-05-25,2025-05-27,2,Completed,Online Portal
464,PERM-2023-00464,S1,R4,2023-06-16,2023-06-19,3,Completed,Online Portal
465,PERM-2023-00465,S3,R4,2023-04-01,2023-04-13,12,Rejected,Kiosk
466,PERM-2024-00466,S4,R5,2024-12-14,2024-12-16,2,Completed,Online Portal
467,PERM-2023-00467,S2,R1,2023-02-08,2023-02-10,2,Completed,Online Portal
468,PERM-2023-00468,S2,R5,2023-06-22,,3,Under Review,Online Portal
469,PERM-2024-00469,S2,R2,2024-10-14,2024-10-15,1,Completed,Mobile App
470,PERM-2025-00470,S2,R1,2025-01-23,,22,Under Review,Service Center
471,PERM-2025-00471,S4,R1,2025-12-17,2025-12-20,3,Completed,Online Portal
472,PERM-2024-00472,S4,R2,2024-04-20,2024-04-22,2,Completed,Online Portal
473,PERM-2024-00473,S2,R1,2024-03-31,,1,Under Review,Online Portal
474,PERM-2025-00474,S2,R2,2025-04-08,2025-04-10,2,Completed,Online Portal
475,PERM-2025-00475,S5,R2,2025-06-13,2025-06-22,9,Completed,Online Portal
476,PERM-2025-00476,S5,R1,2025-10-21,2025-10-30,9,Rejected,Online Portal
477,PERM-2024-00477,S2,R2,2024-01-22,2024-01-23,1,Completed,Online Portal
478,PERM-2023-00478,S2,R2,2023-12-14,2023-12-17,3,Completed,Mobile App
479,PERM-2023-00479,S1,R1,2023-07-09,2023-07-12,3,Completed,Online Portal
480,PERM-2024-00480,S5,R1,2024-05-19,2024-06-19,31,Completed,Service Center
481,PERM-2025-00481,S1,R1,2025-04-03,2025-04-18,15,Completed,Service Center
482,PERM-2025-00482,S2,R1,2025-07-17,2025-07-20,3,Completed,Mobile App
483,PERM-2025-00483,S1,R4,2025-07-22,2025-07-24,2,Completed,Online Portal
484,PERM-2023-00484,S1,R1,2023-05-14,2023-05-16,2,Completed,Online Portal
485,PERM-2023-00485,S2,R2,2023-02-27,2023-03-01,2,Completed,Online Portal
486,PERM-2024-00486,S5,R1,2024-11-15,2024-11-25,10,Completed,Mobile App
487,PERM-2024-00487,S1,R1,2024-11-02,2024-11-03,1,Completed,Online Portal
488,PERM-2023-00488,S2,R3,2023-06-22,2023-07-10,18,Completed,Service Center
489,PERM-2025-00489,S1,R2,2025-03-25,2025-04-13,19,Completed,Service Center
490,PERM-2023-00490,S1,R1,2023-03-21,2023-03-23,2,Completed,Online Portal
491,PERM-2025-00491,S2,R1,2025-06-04,2025-06-05,1,Completed,Mobile App
492,PERM-2023-00492,S2,R1,2023-07-22,2023-07-23,1,Completed,Online Portal
493,PERM-2025-00493,S1,R1,2025-02-02,2025-02-05,3,Completed,Online Portal
494,PERM-2023-00494,S2,R2,2023-02-16,2023-02-19,3,Completed,Online Portal
495,PERM-2024-00495,S1,R1,2024-10-17,2024-10-20,3,Completed,Online Portal
496,PERM-2024-00496,S2,R1,2024-04-15,2024-05-03,18,Rejected,Service Center
497,PERM-2025-00497,S5,R1,2025-08-28,2025-09-07,10,Completed,Online Portal
498,PERM-2025-00498,S5,R4,2025-11-01,2025-11-12,11,Completed,Online Portal
499,PERM-2025-00499,S2,R5,2025-01-05,,2,Under Review,Mobile App
500,PERM-2025-00500,S2,R1,2025-02-22,2025-02-24,2,Completed,Mobile App
501,PERM-2025-00501,S4,R2,2025-08-25,2025-08-26,1,Completed,Online Portal
502,PERM-2023-00502,S1,R1,2023-12-24,2024-01-12,19,Completed,Service Center
503,PERM-2025-00503,S3,R1,2025-08-29,2025-08-31,2,Completed,Mobile App
504,PERM-2024-00504,S5,R2,2024-10-29,,10,Under Review,Online Portal
505,PERM-2024-00505,S1,R4,2024-01-08,2024-01-10,2,Completed,Online Portal
506,PERM-2025-00506,S1,R4,2025-10-28,2025-10-29,1,Completed,Online Portal
507,PERM-2024-00507,S5,R2,2024-11-06,2024-12-07,31,Completed,Service Center
508,PERM-2023-00508,S2,R1,2023-03-31,2023-04-03,3,Completed,Mobile App
509,PERM-2024-00509,S1,R2,2024-11-28,2024-12-18,20,Completed,Service Center
510,PERM-2024-00510,S1,R1,2024-06-23,2024-06-25,2,Completed,Online Portal
511,PERM-2025-00511,S2,R2,2025-01-01,2025-01-02,1,Rejected,Online Portal
512,PERM-2025-00512,S2,R1,2025-05-18,2025-05-20,2,Completed,Online Portal
513,PERM-2023-00513,S2,R2,2023-02-10,2023-02-13,3,Completed,Online Portal
514,PERM-2025-00514,S5,R1,2025-01-09,2025-01-20,11,Completed,Mobile App
515,PERM-2024-00515,S1,R1,2024-05-16,2024-05-18,2,Completed,Mobile App
516,PERM-2025-00516,S2,R4,2025-08-16,2025-08-19,3,Completed,Online Portal
517,PERM-2025-00517,S2,R1,2025-07-17,2025-07-19,2,Completed,Online Portal
518,PERM-2024-00518,S2,R1,2024-04-05,2024-04-07,2,Completed,Online Portal
519,PERM-2025-00519,S1,R1,2025-01-01,2025-01-03,2,Completed,Online Portal
520,PERM-2025-00520,S5,R1,2025-01-21,2025-02-01,11,Completed,Online Portal
521,PERM-2025-00521,S3,R1,2025-07-13,2025-07-15,2,Completed,Online Portal
522,PERM-2025-00522,S2,R1,2025-06-27,2025-06-28,1,Completed,Online Portal
523,PERM-2024-00523,S2,R3,2024-01-25,2024-01-27,2,Completed,Online Portal
524,PERM-2025-00524,S1,R1,2025-06-01,2025-06-03,2,Completed,Online Portal
525,PERM-2023-00525,S2,R4,2023-09-13,2023-09-16,3,Completed,Online Portal
526,PERM-2024-00526,S2,R2,2024-12-09,2024-12-12,3,Rejected,Mobile App
527,PERM-2024-00527,S2,R1,2024-03-25,2024-03-28,3,Completed,Online Portal
528,PERM-2023-00528,S5,R2,2023-01-10,,24,Under Review,Kiosk
529,PERM-2025-00529,S2,R1,2025-04-03,2025-04-06,3,Completed,Online Portal
530,PERM-2025-00530,S2,R2,2025-03-08,2025-03-09,1,Completed,Online Portal
531,PERM-2025-00531,S3,R1,2025-05-26,2025-05-27,1,Completed,Online Portal
532,PERM-2025-00532,S1,R1,2025-10-25,2025-10-28,3,Completed,Online Portal
533,PERM-2025-00533,S2,R3,2025-10-12,2025-10-24,12,Completed,Service Center
534,PERM-2024-00534,S2,R4,2024-01-09,2024-01-11,2,Completed,Online Portal
535,PERM-2025-00535,S2,R3,2025-12-24,2026-01-05,12,Completed,Service Center
536,PERM-2023-00536,S3,R1,2023-05-26,2023-06-14,19,Completed,Service Center
537,PERM-2023-00537,S2,R2,2023-08-12,2023-08-15,3,Completed,Mobile App
538,PERM-2023-00538,S3,R1,2023-06-26,2023-06-29,3,Completed,Mobile App
539,PERM-2025-00539,S2,R1,2025-05-02,2025-05-03,1,Completed,Mobile App
540,PERM-2023-00540,S2,R1,2023-03-04,2023-03-06,2,Completed,Online Portal
541,PERM-2025-00541,S3,R2,2025-04-06,2025-04-08,2,Completed,Mobile App
542,PERM-2025-00542,S1,R1,2025-03-05,2025-03-06,1,Completed,Online Portal
543,PERM-2024-00543,S1,R1,2024-11-19,2024-11-20,1,Completed,Online Portal
544,PERM-2023-00544,S2,R3,2023-04-15,2023-04-16,1,Completed,Online Portal
545,PERM-2024-00545,S1,R1,2024-05-25,2024-05-28,3,Completed,Mobile App
546,PERM-2024-00546,S1,R1,2024-01-20,2024-02-01,12,Completed,Service Center
547,PERM-2024-00547,S2,R1,2024-02-09,2024-02-10,1,Completed,Online Portal
548,PERM-2025-00548,S2,R4,2025-04-02,,19,Under Review,Service Center
549,PERM-2024-00549,S2,R1,2024-06-01,2024-06-02,1,Completed,Online Portal
550,PERM-2024-00550,S5,R1,2024-04-20,2024-05-01,11,Completed,Online Portal
551,PERM-2024-00551,S2,R3,2024-12-09,2024-12-10,1,Completed,Online Portal
552,PERM-2025-00552,S3,R3,2025-02-09,2025-02-11,2,Completed,Online Portal
553,PERM-2025-00553,S1,R1,2025-11-12,2025-11-13,1,Completed,Online Portal
554,PERM-2025-00554,S2,R2,2025-09-23,2025-09-24,1,Completed,Mobile App
555,PERM-2024-00555,S3,R2,2024-11-07,2024-11-30,23,Rejected,Service Center
556,PERM-2024-00556,S2,R2,2024-12-14,2024-12-16,2,Completed,Online Portal
557,PERM-2023-00557,S2,R1,2023-03-24,2023-03-25,1,Completed,Online Portal
558,PERM-2024-00558,S2,R3,2024-04-01,,24,Under Review,Service Center
559,PERM-2023-00559,S1,R1,2023-01-01,,2,Under Review,Mobile App
560,PERM-2023-00560,S2,R1,2023-02-20,2023-02-21,1,Completed,Online Portal
561,PERM-2024-00561,S2,R1,2024-11-15,2024-11-18,3,Completed,Online Portal
562,PERM-2024-00562,S3,R1,2024-12-17,2025-01-03,17,Completed,Service Center
563,PERM-2024-00563,S1,R1,2024-03-24,2024-03-26,2,Completed,Mobile App
564,PERM-2025-00564,S5,R2,2025-05-30,2025-06-10,11,Completed,Online Portal
565,PERM-2024-00565,S5,R1,2024-05-02,2024-05-12,10,Completed,Online Portal
566,PERM-2023-00566,S1,R1,2023-02-03,2023-02-23,20,Completed,Service Center
567,PERM-2023-00567,S2,R1,2023-04-05,2023-04-06,1,Completed,Online Portal
568,PERM-2025-00568,S4,R1,2025-12-31,2026-01-12,12,Completed,Kiosk
569,PERM-2023-00569,S5,R5,2023-06-03,,9,Under Review,Online Portal
570,PERM-2023-00570,S2,R1,2023-09-07,2023-09-09,2,Completed,Mobile App
571,PERM-2024-00571,S2,R1,2024-11-04,2024-11-06,2,Completed,Online Portal
572,PERM-2024-00572,S2,R1,2024-03-13,2024-03-15,2,Completed,Online Portal
573,PERM-2023-00573,S2,R1,2023-04-28,2023-05-20,22,Rejected,Service Center
574,PERM-2025-00574,S1,R1,2025-02-09,2025-02-12,3,Completed,Online Portal
575,PERM-2023-00575,S2,R2,2023-09-25,2023-09-28,3,Completed,Mobile App
576,PERM-2025-00576,S1,R5,2025-12-13,2025-12-15,2,Completed,Online Portal
577,PERM-2023-00577,S1,R1,2023-08-24,2023-08-27,3,Completed,Online Portal
578,PERM-2024-00578,S2,R2,2024-01-24,2024-01-27,3,Completed,Online Portal
579,PERM-2025-00579,S2,R2,2025-09-16,2025-09-17,1,Completed,Mobile App
580,PERM-2025-00580,S2,R3,2025-02-01,2025-02-04,3,Completed,Online Portal
581,PERM-2024-00581,S2,R1,2024-02-05,2024-02-08,3,Completed,Online Portal
582,PERM-2024-00582,S2,R1,2024-09-15,2024-09-17,2,Completed,Online Portal
583,PERM-2025-00583,S1,R1,2025-02-05,2025-02-07,2,Completed,Mobile App
584,PERM-2025-00584,S2,R2,2025-07-07,2025-07-09,2,Completed,Mobile App
585,PERM-2025-00585,S5,R3,2025-05-02,2025-05-12,10,Completed,Online Portal
586,PERM-2024-00586,S2,R1,2024-07-31,,1,Under Review,Online Portal
587,PERM-2023-00587,S2,R1,2023-03-16,2023-04-05,20,Completed,Service Center
588,PERM-2024-00588,S2,R4,2024-03-10,2024-03-13,3,Completed,Online Portal
589,PERM-2023-00589,S5,R3,2023-04-13,2023-05-07,24,Completed,Service Center
590,PERM-2025-00590,S1,R5,2025-02-02,2025-02-18,16,Completed,Service Center
591,PERM-2025-00591,S2,R2,2025-01-07,2025-01-09,2,Completed,Mobile App
592,PERM-2025-00592,S2,R1,2025-03-16,2025-03-19,3,Completed,Online Portal
593,PERM-2023-00593,S2,R2,2023-04-08,2023-04-24,16,Rejected,Service Center
594,PERM-2025-00594,S1,R2,2025-03-08,2025-03-10,2,Completed,Mobile App
595,PERM-2025-00595,S2,R1,2025-05-08,2025-05-10,2,Completed,Mobile App
596,PERM-2024-00596,S1,R1,2024-03-10,2024-03-11,1,Completed,Online Portal
597,PERM-2024-00597,S2,R2,2024-03-22,2024-03-25,3,Completed,Online Portal
598,PERM-2023-00598,S2,R1,2023-09-06,,2,Under Review,Online Portal
599,PERM-2023-00599,S1,R2,2023-06-15,2023-06-17,2,Completed,Mobile App
600,PERM-2025-00600,S3,R2,2025-09-10,2025-09-11,1,Completed,Mobile App
601,PERM-2025-00601,S1,R4,2025-10-16,2025-10-17,1,Completed,Online Portal
602,PERM-2024-00602,S3,R1,2024-06-25,2024-06-26,1,Completed,Online Portal
603,PERM-2025-00603,S2,R1,2025-01-28,2025-01-31,3,Completed,Online Portal
604,PERM-2023-00604,S1,R2,2023-03-22,2023-03-24,2,Completed,Mobile App
605,PERM-2023-00605,S1,R1,2023-05-13,,14,Under Review,Service Center
606,PERM-2025-00606,S5,R2,2025-03-07,2025-03-17,10,Completed,Online Portal
607,PERM-2025-00607,S1,R2,2025-06-18,2025-06-19,1,Completed,Online Portal
608,PERM-2023-00608,S1,R1,2023-05-18,2023-05-20,2,Completed,Online Portal
609,PERM-2023-00609,S2,R1,2023-07-03,2023-07-04,1,Completed,Mobile App
610,PERM-2025-00610,S2,R1,2025-02-23,2025-02-25,2,Completed,Mobile App
611,PERM-2025-00611,S2,R1,2025-09-10,2025-10-05,25,Rejected,Service Center
612,PERM-2023-00612,S1,R4,2023-03-10,2023-03-12,2,Completed,Online Portal
613,PERM-2024-00613,S1,R3,2024-06-29,2024-07-11,12,Rejected,Kiosk
614,PERM-2023-00614,S1,R2,2023-02-22,2023-02-24,2,Completed,Online Portal
615,PERM-2023-00615,S1,R2,2023-07-24,2023-07-25,1,Completed,Mobile App
616,PERM-2023-00616,S2,R1,2023-05-06,2023-05-07,1,Completed,Online Portal
617,PERM-2023-00617,S2,R4,2023-02-12,2023-03-01,17,Rejected,Service Center
618,PERM-2023-00618,S1,R2,2023-04-21,2023-04-22,1,Completed,Mobile App
619,PERM-2025-00619,S2,R2,2025-01-30,2025-01-31,1,Completed,Mobile App
620,PERM-2025-00620,S2,R3,2025-04-27,,17,Under Review,Service Center
621,PERM-2023-00621,S5,R1,2023-04-05,2023-04-16,11,Completed,Online Portal
622,PERM-2025-00622,S5,R3,2025-06-18,2025-06-29,11,Completed,Online Portal
623,PERM-2023-00623,S3,R1,2023-12-26,2024-01-07,12,Rejected,Service Center
